coin_id,authority,ribbon_path,preview_path,status,failure_reason,quality_bucket,quality_score,nonblack_fraction,nonzero_fraction,mean_intensity,std_intensity,gradient_energy,edge_density,row_variance_mean,cx,cy,radius,center_offset,mask_area_fraction,used_fallback,fallback_reason,center_method,config_id,known_hard_case
137548,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/137548.npy,,success,,bad_geometry,0.6318,1.0,1.0,0.5634,0.1677,0.478452,0.3142,0.027536,256,256,220,0.0,0.5106,True,center_out_of_bounds,bbox,baseline,False
195923,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/195923.npy,,success,,bad_geometry,0.4786,1.0,1.0,0.491,0.0932,0.164159,0.257,0.008576,256,256,220,0.0,0.671,True,center_out_of_bounds,bbox,baseline,False
172015,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/172015.npy,,success,,good,0.685,0.447,0.4562,0.2651,0.3442,0.659944,0.1443,0.117001,313,301,279,72.62,0.6147,False,,bbox,baseline,False
114418,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/114418.npy,,success,,bad_geometry,0.6516,0.9999,1.0,0.4925,0.2157,0.465954,0.2942,0.046148,256,256,220,0.0,0.6641,True,center_out_of_bounds,bbox,baseline,False
112760,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/112760.npy,,success,,bad_geometry,0.6218,0.4466,0.4641,0.2493,0.324,0.625428,0.1363,0.104761,368,302,297,121.08,0.6686,False,,bbox,baseline,False
160472,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/160472.npy,,success,,good,0.7469,0.5903,0.5984,0.3922,0.378,0.604051,0.1659,0.142489,327,267,264,71.85,0.6462,False,,bbox,baseline,False
128462,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/128462.npy,,success,,bad_geometry,0.5776,1.0,1.0,0.5409,0.1618,0.357197,0.3228,0.0244,256,256,220,0.0,0.6613,True,center_out_of_bounds,bbox,baseline,False
139409,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/139409.npy,,success,,bad_geometry,0.6421,0.9973,1.0,0.5142,0.185,0.494905,0.2985,0.030865,256,256,220,0.0,0.5105,True,center_out_of_bounds,bbox,baseline,False
144185,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/144185.npy,,success,,bad_geometry,0.4935,0.9974,1.0,0.3834,0.1079,0.197969,0.285,0.011292,256,256,220,0.0,0.5112,True,center_out_of_bounds,bbox,baseline,False
126814,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/126814.npy,,success,,bad_geometry,0.4823,0.4158,0.4161,0.2667,0.3412,0.313061,0.1099,0.115552,385,318,318,143.13,0.7198,False,,bbox,baseline,False
193642,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/193642.npy,,success,,bad_geometry,0.6127,0.738,0.9551,0.4655,0.4228,0.226805,0.0497,0.172256,256,256,220,0.0,0.5703,True,center_out_of_bounds,bbox,baseline,False
196024,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/196024.npy,,success,,good,0.6244,0.4848,0.4899,0.3073,0.3701,0.463672,0.134,0.136409,349,296,282,101.24,0.6368,False,,bbox,baseline,False
195958,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/195958.npy,,success,,good,0.5504,1.0,1.0,0.5517,0.1207,0.172118,0.2298,0.014508,215,217,208,56.59,0.6547,False,,bbox,baseline,False
198306,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/198306.npy,,success,,bad_geometry,0.7408,0.9973,1.0,0.491,0.2038,0.753495,0.3052,0.040922,256,256,220,0.0,0.573,True,center_out_of_bounds,bbox,baseline,False
196454,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/196454.npy,,success,,good,0.6466,0.9942,0.9945,0.4874,0.1626,0.295965,0.1786,0.026159,249,262,236,9.22,0.6566,False,,bbox,baseline,False
148430,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/148430.npy,,success,,bad_geometry,0.486,0.476,0.4764,0.273,0.3325,0.255203,0.1048,0.110082,373,292,301,122.41,0.7234,False,,bbox,baseline,False
160490,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/160490.npy,,success,,good,0.604,0.4519,0.4566,0.295,0.3604,0.49768,0.1348,0.128421,362,311,292,119.42,0.6662,False,,bbox,baseline,False
196432,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/196432.npy,,success,,bad_geometry,0.5521,0.9961,1.0,0.3221,0.1281,0.325914,0.3376,0.015995,256,256,220,0.0,0.6886,True,center_out_of_bounds,bbox,baseline,False
196118,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/196118.npy,,success,,bad_geometry,0.5953,1.0,1.0,0.6639,0.1731,0.383478,0.3077,0.029478,256,256,220,0.0,0.6304,True,center_out_of_bounds,bbox,baseline,False
160466,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/160466.npy,,success,,good,0.7151,0.5301,0.5366,0.3402,0.3666,0.635534,0.1493,0.133975,343,280,278,90.25,0.6639,False,,bbox,baseline,False
164097,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/164097.npy,,success,,good,0.6867,0.4682,0.4688,0.2975,0.3607,0.582525,0.1335,0.128208,297,294,297,55.9,0.6651,False,,bbox,baseline,False
199611,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/199611.npy,,success,,bad_geometry,0.45,1.0,1.0,0.2766,0.0665,0.066485,0.1298,0.004382,256,256,220,0.0,0.5713,True,center_out_of_bounds,bbox,baseline,False
198334,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/198334.npy,,success,,good,0.5962,0.9107,0.953,0.4319,0.1909,0.242127,0.2352,0.028254,248,247,248,12.04,0.6992,False,,bbox,baseline,False
112795,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/112795.npy,,success,,good,0.7171,0.4597,0.4681,0.2908,0.3716,0.622378,0.123,0.137029,296,283,296,48.26,0.6536,False,,bbox,baseline,False
199251,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/199251.npy,,success,,bad_geometry,0.45,1.0,1.0,0.3103,0.0384,0.025928,0.046,0.001465,256,256,220,0.0,0.6917,True,center_out_of_bounds,bbox,baseline,False
201036,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/201036.npy,,success,,bad_geometry,0.5433,0.9972,0.9974,0.5387,0.1355,0.29687,0.3113,0.018071,256,256,220,0.0,0.6844,True,center_out_of_bounds,bbox,baseline,False
199743,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/199743.npy,,success,,bad_geometry,0.6977,0.9999,1.0,0.5735,0.2158,0.57975,0.3049,0.045556,256,256,220,0.0,0.6359,True,center_out_of_bounds,bbox,baseline,False
144173,Elagabalus,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/144173.npy,,success,,bad_geometry,0.6159,0.9986,1.0,0.5517,0.175,0.432924,0.339,0.030035,256,256,220,0.0,0.5119,True,center_out_of_bounds,bbox,baseline,False
198487,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/198487.npy,,success,,good,0.5806,0.9981,0.9999,0.4358,0.1355,0.209295,0.247,0.017789,275,221,222,39.82,0.6604,False,,bbox,baseline,False
201116,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/201116.npy,,success,,bad_geometry,0.5529,0.6069,0.8606,0.4106,0.419,0.193063,0.0417,0.173963,256,256,220,0.0,0.5922,True,center_out_of_bounds,bbox,baseline,False
199848,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/199848.npy,,success,,bad_geometry,0.4815,0.9908,0.991,0.2868,0.1286,0.160867,0.2374,0.015456,256,256,220,0.0,0.6888,True,center_out_of_bounds,bbox,baseline,False
199669,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/199669.npy,,success,,bad_geometry,0.6258,0.9999,1.0,0.4758,0.1798,0.449646,0.3257,0.03191,256,256,220,0.0,0.5929,True,center_out_of_bounds,bbox,baseline,False
199597,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/199597.npy,,success,,good,0.6433,0.6443,0.6447,0.4931,0.3996,0.227398,0.1261,0.157298,308,246,249,52.95,0.6312,False,,bbox,baseline,False
108369,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/108369.npy,,success,,good,0.5908,0.4978,0.4992,0.2644,0.3048,0.478223,0.1308,0.088374,300,311,300,70.43,0.7107,False,,bbox,baseline,False
201074,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/201074.npy,,success,,bad_geometry,0.6024,1.0,1.0,0.5791,0.1562,0.423191,0.3119,0.022654,256,256,220,0.0,0.6887,True,center_out_of_bounds,bbox,baseline,False
191449,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/191449.npy,,success,,good,0.5514,0.6086,0.609,0.3597,0.3183,0.245964,0.1815,0.100687,324,269,262,69.23,0.6388,False,,bbox,baseline,False
201073,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/201073.npy,,success,,bad_geometry,0.5839,0.6548,0.9349,0.4602,0.4263,0.227659,0.0475,0.175321,256,256,220,0.0,0.5913,True,center_out_of_bounds,bbox,baseline,False
160641,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/160641.npy,,success,,good,0.7096,0.6379,0.6435,0.3887,0.3495,0.518952,0.1899,0.119642,307,274,248,54.08,0.5912,False,,bbox,baseline,False
172054,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/172054.npy,,success,,borderline,0.5462,0.4174,0.4198,0.2387,0.3236,0.453157,0.1278,0.103945,358,300,289,111.09,0.5927,False,,bbox,baseline,False
129139,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/129139.npy,,success,,bad_geometry,0.781,0.9919,0.9999,0.6463,0.2744,1.034197,0.3043,0.072163,256,256,220,0.0,0.5739,True,center_out_of_bounds,bbox,baseline,False
130062,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/130062.npy,,success,,bad_geometry,0.5668,0.9764,0.9995,0.3521,0.1592,0.353557,0.2986,0.023616,256,256,220,0.0,0.6582,True,center_out_of_bounds,bbox,baseline,False
199141,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/199141.npy,,success,,bad_geometry,0.4652,0.9998,1.0,0.274,0.0886,0.131907,0.2398,0.007818,256,256,220,0.0,0.653,True,center_out_of_bounds,bbox,baseline,False
197983,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/197983.npy,,success,,good,0.6117,1.0,1.0,0.4331,0.1255,0.272754,0.2452,0.014972,238,235,232,27.66,0.6493,False,,bbox,baseline,False
172076,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/172076.npy,,success,,good,0.6375,0.3785,0.3836,0.2085,0.3163,0.655718,0.1108,0.09893,307,302,292,68.68,0.6083,False,,bbox,baseline,False
199735,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/199735.npy,,success,,bad_geometry,0.4775,0.9955,0.9996,0.2982,0.112,0.156969,0.2364,0.012464,256,256,220,0.0,0.6385,True,center_out_of_bounds,bbox,baseline,False
129931,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/129931.npy,,success,,bad_geometry,0.5485,0.9504,0.9873,0.3251,0.161,0.329948,0.3028,0.024009,256,256,220,0.0,0.6511,True,center_out_of_bounds,bbox,baseline,False
117466,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/117466.npy,,success,,borderline,0.4524,0.5753,0.5762,0.2315,0.2173,0.204651,0.1197,0.04396,300,297,300,60.14,0.7983,False,,bbox,baseline,False
148431,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/148431.npy,,success,,good,0.5832,0.42,0.4366,0.1812,0.2786,0.549846,0.1247,0.07634,296,302,302,60.96,0.6818,False,,bbox,baseline,False
199554,Gordian III,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/199554.npy,,success,,bad_geometry,0.4998,1.0,1.0,0.5236,0.1066,0.211034,0.2207,0.011325,256,256,220,0.0,0.6214,True,center_out_of_bounds,bbox,baseline,False
171800,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/171800.npy,,success,,borderline,0.5384,0.4657,0.4706,0.274,0.3235,0.366845,0.1489,0.103729,338,303,273,94.51,0.6008,False,,bbox,baseline,False
137480,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/137480.npy,,success,,bad_geometry,0.5367,0.9985,1.0,0.4736,0.1398,0.278616,0.2964,0.01839,256,256,220,0.0,0.5111,True,center_out_of_bounds,bbox,baseline,False
128413,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/128413.npy,,success,,bad_geometry,0.7633,1.0,1.0,0.5664,0.2493,1.007344,0.3277,0.056924,256,256,220,0.0,0.6802,True,center_out_of_bounds,bbox,baseline,False
137962,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/137962.npy,,success,,borderline,0.5258,0.4644,0.465,0.3041,0.3473,0.257895,0.1529,0.115357,300,309,300,68.88,0.7354,False,,bbox,baseline,False
203340,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/203340.npy,,success,,bad_geometry,0.6373,0.9932,1.0,0.3929,0.2059,0.449717,0.2979,0.042197,256,256,220,0.0,0.6157,True,center_out_of_bounds,bbox,baseline,False
159973,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/159973.npy,,success,,good,0.7076,0.5014,0.5068,0.2988,0.3767,0.540036,0.1242,0.140579,291,277,291,40.82,0.6715,False,,bbox,baseline,False
150254,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/150254.npy,,success,,bad_geometry,0.5028,0.4635,0.4638,0.3518,0.4218,0.193332,0.0444,0.177046,256,256,220,0.0,0.5221,True,center_out_of_bounds,bbox,baseline,False
141147,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/141147.npy,,success,,borderline,0.4411,0.4614,0.4691,0.2034,0.2772,0.263643,0.0699,0.076503,367,300,296,119.4,0.6736,False,,bbox,baseline,False
118220,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/118220.npy,,success,,good,0.645,0.4395,0.4398,0.3116,0.3888,0.429292,0.1023,0.147868,297,282,297,48.55,0.6408,False,,bbox,baseline,False
123612,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/123612.npy,,success,,bad_geometry,0.564,0.9831,0.9999,0.471,0.2115,0.297649,0.1303,0.036916,256,256,220,0.0,0.5728,True,center_out_of_bounds,bbox,baseline,False
151317,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/151317.npy,,success,,bad_geometry,0.5565,0.5158,0.5171,0.3985,0.4358,0.279223,0.0808,0.186491,256,256,220,0.0,0.5447,True,center_out_of_bounds,bbox,baseline,False
129871,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/129871.npy,,success,,bad_geometry,0.5648,0.9713,0.9978,0.3852,0.1401,0.367167,0.1896,0.019312,256,256,220,0.0,0.6487,True,center_out_of_bounds,bbox,baseline,False
202966,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/202966.npy,,success,,bad_geometry,0.5033,1.0,1.0,0.695,0.114,0.215526,0.2281,0.012541,256,256,220,0.0,0.6736,True,center_out_of_bounds,bbox,baseline,False
202643,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/202643.npy,,success,,bad_geometry,0.5444,0.9944,0.9944,0.5367,0.1491,0.288956,0.2718,0.022054,256,256,220,0.0,0.7089,True,center_out_of_bounds,bbox,baseline,False
119813,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/119813.npy,,success,,good,0.698,0.6089,0.6092,0.4348,0.3919,0.392583,0.1367,0.152529,296,276,271,44.72,0.6707,False,,bbox,baseline,False
137491,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/137491.npy,,success,,bad_geometry,0.464,0.5071,0.5081,0.3058,0.3853,0.061892,0.0118,0.148438,256,256,220,0.0,0.5552,True,center_out_of_bounds,bbox,baseline,False
143398,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/143398.npy,,success,,bad_geometry,0.5702,1.0,1.0,0.4004,0.1506,0.347056,0.3125,0.021998,256,256,220,0.0,0.6435,True,center_out_of_bounds,bbox,baseline,False
137976,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/137976.npy,,success,,borderline,0.4486,0.5455,0.5479,0.1986,0.2131,0.212077,0.1283,0.043636,304,281,296,54.12,0.7631,False,,bbox,baseline,False
142204,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/142204.npy,,success,,bad_geometry,0.6418,0.9845,0.9999,0.5202,0.1947,0.492947,0.1876,0.034622,256,256,220,0.0,0.5631,True,center_out_of_bounds,bbox,baseline,False
203353,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/203353.npy,,success,,good,0.5501,0.4478,0.4819,0.2463,0.3443,0.39055,0.123,0.118294,364,284,294,111.57,0.68,False,,bbox,baseline,False
151318,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/151318.npy,,success,,borderline,0.4663,0.5264,0.5283,0.2453,0.2584,0.232225,0.1573,0.066035,328,278,265,75.29,0.6062,False,,bbox,baseline,False
131409,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/131409.npy,,success,,bad_geometry,0.4845,0.3342,0.3344,0.2078,0.3211,0.439361,0.1078,0.10281,362,361,334,149.2,0.6436,False,,bbox,baseline,False
119817,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/119817.npy,,success,,borderline,0.4494,0.4485,0.4487,0.2572,0.3193,0.21409,0.092,0.101296,368,298,297,119.62,0.6588,False,,bbox,baseline,False
129979,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/129979.npy,,success,,bad_geometry,0.7279,0.9551,0.996,0.5192,0.2328,0.67053,0.2955,0.051874,256,256,220,0.0,0.6383,True,center_out_of_bounds,bbox,baseline,False
130590,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/130590.npy,,success,,bad_geometry,0.5038,0.9569,0.9955,0.386,0.1438,0.229848,0.3076,0.019728,256,256,220,0.0,0.6473,True,center_out_of_bounds,bbox,baseline,False
126564,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/126564.npy,,success,,borderline,0.5493,0.5751,0.5756,0.3335,0.3282,0.245007,0.1468,0.10604,310,292,250,64.9,0.5677,False,,bbox,baseline,False
126536,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/126536.npy,,success,,borderline,0.5287,0.5046,0.5052,0.2878,0.3119,0.307032,0.1525,0.096135,331,274,268,77.13,0.5997,False,,bbox,baseline,False
207438,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/207438.npy,,success,,bad_geometry,0.5381,1.0,1.0,0.5135,0.2176,0.188478,0.2834,0.046661,256,256,220,0.0,0.7266,True,center_out_of_bounds,bbox,baseline,False
207371,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/207371.npy,,success,,bad_geometry,0.6649,1.0,1.0,0.5741,0.1907,0.531904,0.3355,0.035782,256,256,220,0.0,0.7275,True,center_out_of_bounds,bbox,baseline,False
109743,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/109743.npy,,success,,bad_geometry,0.6416,0.9907,0.9998,0.5257,0.1795,0.503155,0.2802,0.029729,256,256,220,0.0,0.511,True,center_out_of_bounds,bbox,baseline,False
139472,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/139472.npy,,success,,bad_geometry,0.6414,0.7595,0.7803,0.3469,0.2914,0.548618,0.2226,0.075744,256,256,220,0.0,0.3973,True,center_out_of_bounds,bbox,baseline,False
131973,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/131973.npy,,success,,bad_geometry,0.6911,0.9992,1.0,0.5955,0.1974,0.586664,0.2856,0.038728,256,256,220,0.0,0.5121,True,center_out_of_bounds,bbox,baseline,False
109744,Hadrian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/109744.npy,,success,,bad_geometry,0.7104,0.999,1.0,0.5891,0.1952,0.636974,0.3093,0.037755,256,256,220,0.0,0.5124,True,center_out_of_bounds,bbox,baseline,False
206878,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/206878.npy,,success,,borderline,0.4383,0.3521,0.3523,0.2419,0.3428,0.183636,0.0974,0.116405,332,317,321,97.45,0.6469,False,,bbox,baseline,False
161124,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/161124.npy,,success,,bad_geometry,0.5057,0.4676,0.4803,0.2409,0.32,0.336987,0.1314,0.10188,372,295,300,122.38,0.7208,False,,bbox,baseline,False
207471,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/207471.npy,,success,,bad_geometry,0.3128,0.3616,0.3618,0.1652,0.2327,0.156318,0.1259,0.054036,384,330,310,147.85,0.6158,False,,bbox,baseline,False
155126,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/155126.npy,,success,,bad_geometry,0.5418,0.9894,0.9999,0.3938,0.1982,0.239737,0.2504,0.03645,256,256,220,0.0,0.6791,True,center_out_of_bounds,bbox,baseline,False
161069,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/161069.npy,,success,,good,0.5871,0.448,0.4698,0.2388,0.3455,0.376947,0.1063,0.117997,296,281,296,47.17,0.6773,False,,bbox,baseline,False
172282,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/172282.npy,,success,,borderline,0.4856,0.4378,0.4388,0.1799,0.2664,0.350084,0.1101,0.070474,324,301,285,81.54,0.5893,False,,bbox,baseline,False
206991,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/206991.npy,,success,,borderline,0.4348,0.478,0.4782,0.2348,0.3009,0.181545,0.0688,0.090146,365,291,295,114.48,0.6859,False,,bbox,baseline,False
172291,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/172291.npy,,success,,good,0.603,0.4013,0.4076,0.2106,0.3089,0.559567,0.1306,0.09459,303,300,290,64.38,0.5829,False,,bbox,baseline,False
207428,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/207428.npy,,success,,bad_geometry,0.4522,1.0,1.0,0.2866,0.1129,0.078832,0.1287,0.011508,256,256,220,0.0,0.7361,True,center_out_of_bounds,bbox,baseline,False
206966,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/206966.npy,,success,,bad_geometry,0.6422,0.9996,1.0,0.5207,0.1504,0.521515,0.3018,0.022212,256,256,220,0.0,0.6816,True,center_out_of_bounds,bbox,baseline,False
161106,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/161106.npy,,success,,borderline,0.5338,0.4615,0.4856,0.194,0.2935,0.352758,0.1126,0.085915,295,294,295,54.45,0.6869,False,,bbox,baseline,False
152372,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/152372.npy,,success,,bad_geometry,0.5692,0.6215,0.6394,0.3551,0.3401,0.361668,0.1797,0.115161,256,256,220,0.0,0.6433,True,center_out_of_bounds,bbox,baseline,False
127003,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/127003.npy,,success,,borderline,0.4571,0.4394,0.44,0.2403,0.2972,0.211239,0.1226,0.085104,300,309,309,68.88,0.7566,False,,bbox,baseline,False
130117,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/130117.npy,,success,,good,0.6259,0.4458,0.4488,0.2508,0.3369,0.53973,0.1322,0.112869,319,302,290,78.01,0.64,False,,bbox,baseline,False
114531,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/114531.npy,,success,,bad_geometry,0.5534,0.9766,0.9991,0.3634,0.1452,0.334127,0.2676,0.019553,256,256,220,0.0,0.5993,True,center_out_of_bounds,bbox,baseline,False
164315,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/164315.npy,,success,,bad_geometry,0.4209,0.4389,0.4392,0.2147,0.2741,0.24216,0.1126,0.074682,344,339,278,120.97,0.6015,False,,bbox,baseline,False
161108,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/161108.npy,,success,,borderline,0.5354,0.4697,0.4898,0.1973,0.2853,0.367301,0.1127,0.080829,294,296,294,55.17,0.6875,False,,bbox,baseline,False
161156,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/161156.npy,,success,,borderline,0.4961,0.5195,0.5274,0.2356,0.2613,0.285451,0.1606,0.067791,317,273,256,63.32,0.5658,False,,bbox,baseline,False
164250,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/164250.npy,,success,,good,0.5837,0.5091,0.5095,0.3507,0.3948,0.314718,0.1066,0.154099,373,277,301,118.87,0.7421,False,,bbox,baseline,False
207015,Maximian,/root/trivalaya-vision/legend_cnn/runs/run_20260410_002707_baseline/ribbons/207015.npy,,success,,borderline,0.5336,1.0,1.0,0.3834,0.1039,0.115759,0.2207,0.009293,222,240,214,37.58,0.6425,False,,bbox,baseline,False
